Team Name,UFID,TOID,TUCO
Utah State,4823,104,3
Utah State,4824,104,4
Utah State,4825,104,5
Utah State,4826,104,6
Utah State,4827,104,7
Utah State,4828,104,8
Utah State,4829,104,9
Utah State,4830,104,10
Utah State,4831,104,11
Utah State,4832,104,12
Utah State,4833,104,13
Utah State,4834,104,14
Utah State,4835,104,15
Utah State,4836,104,16
Utah State,4837,104,17
Utah State,4838,104,18
Utah State,4839,104,19
UTEP,4840,105,0
UTEP,4841,105,1
UTEP,4842,105,2
UTEP,4843,105,3
UTEP,4844,105,4
UTEP,4845,105,5
UTEP,4846,105,6
UTEP,4847,105,7
UTEP,4848,105,8
UTEP,4849,105,9
UTEP,4850,105,10
UTEP,4851,105,11
UTEP,4852,105,12
UTEP,4853,105,13
UTEP,4854,105,14
UTEP,4855,105,15
UTEP,4856,105,16
UTEP,4857,105,17
UTEP,4858,105,18
UTEP,4859,105,19
UTSA,4860,163,0
UTSA,4861,163,1
UTSA,4862,163,2
UTSA,4863,163,3
UTSA,4864,163,4
UTSA,4865,163,5
UTSA,4866,163,6
UTSA,4867,163,7
UTSA,4868,163,8
UTSA,4869,163,9
UTSA,4870,163,10
UTSA,4871,163,11
UTSA,4872,163,12
UTSA,4873,163,13
UTSA,4874,163,14
UTSA,4875,163,15
UTSA,4876,163,16
UTSA,4877,163,17
UTSA,4878,163,18
UTSA,4879,163,19
Vanderbilt,4880,106,0
Vanderbilt,4881,106,1
Vanderbilt,4882,106,2
Vanderbilt,4883,106,3
Vanderbilt,4884,106,4
Vanderbilt,4885,106,5
Vanderbilt,4886,106,6
Vanderbilt,4887,106,7
Vanderbilt,4888,106,8
Vanderbilt,4889,106,9
Vanderbilt,4890,106,10
Vanderbilt,4891,106,11
Vanderbilt,4892,106,12
Vanderbilt,4893,106,13
Vanderbilt,4894,106,14
Vanderbilt,4895,106,15
Vanderbilt,4896,106,16
Vanderbilt,4897,106,17
Vanderbilt,4898,106,18
Vanderbilt,4899,106,19
Villanova,4900,186,0
Villanova,4901,186,1
Villanova,4902,186,2
Villanova,4903,186,3
Villanova,4904,186,4
Villanova,4905,186,5
Villanova,4906,186,6
Villanova,4907,186,7
Villanova,4908,186,8
Villanova,4909,186,9
Villanova,4910,186,10
Villanova,4911,186,11
Villanova,4912,186,12
Villanova,4913,186,13
Villanova,4914,186,14
Villanova,4915,186,15
Villanova,4916,186,16
Villanova,4917,186,17
Villanova,4918,186,18
Villanova,4919,186,19
Virginia,4920,107,0
Virginia,4921,107,1
Virginia,4922,107,2
Virginia,4923,107,3
Virginia,4924,107,4
Virginia,4925,107,5
Virginia,4926,107,6
Virginia,4927,107,7
Virginia,4928,107,8
Virginia,4929,107,9
Virginia,4930,107,10
Virginia,4931,107,11
Virginia,4932,107,12
Virginia,4933,107,13
Virginia,4934,107,14
Virginia,4935,107,15
Virginia,4936,107,16
Virginia,4937,107,17
Virginia,4938,107,18
Virginia,4939,107,19
Virginia Tech,4940,108,0
Virginia Tech,4941,108,1
Virginia Tech,4942,108,2
Virginia Tech,4943,108,3
Virginia Tech,4944,108,4
Virginia Tech,4945,108,5
Virginia Tech,4946,108,6
Virginia Tech,4947,108,7
Virginia Tech,4948,108,8
Virginia Tech,4949,108,9
Virginia Tech,4950,108,10
Virginia Tech,4951,108,11
Virginia Tech,4952,108,12
Virginia Tech,4953,108,13
Virginia Tech,4954,108,14
Virginia Tech,4955,108,15
Virginia Tech,4956,108,16
Virginia Tech,4957,108,17
Virginia Tech,4958,108,18
Virginia Tech,4959,108,19
Wake Forest,4960,109,0
Wake Forest,4961,109,1
Wake Forest,4962,109,2
Wake Forest,4963,109,3
Wake Forest,4964,109,4
Wake Forest,4965,109,5
Wake Forest,4966,109,6
Wake Forest,4967,109,7
Wake Forest,4968,109,8
Wake Forest,4969,109,9
Wake Forest,4970,109,10
Wake Forest,4971,109,11
Wake Forest,4972,109,12
Wake Forest,4973,109,13
Wake Forest,4974,109,14
Wake Forest,4975,109,15
Wake Forest,4976,109,16
Wake Forest,4977,109,17
Wake Forest,4978,109,18
Wake Forest,4979,109,19
Washington,4980,110,0
Washington,4981,110,1
Washington,4982,110,2
Washington,4983,110,3
Washington,4984,110,4
Washington,4985,110,5
Washington,4986,110,6
Washington,4987,110,7
Washington,4988,110,8
Washington,4989,110,9
Washington,4990,110,10
Washington,4991,110,11
Washington,4992,110,12
Washington,4993,110,13
Washington,4994,110,14
Washington,4995,110,15
Washington,4996,110,16
Washington,4997,110,17
Washington,4998,110,18
Washington,4999,110,19
Washington State,5000,111,0
Washington State,5001,111,1
Washington State,5002,111,2
Washington State,5003,111,3
Washington State,5004,111,4
Washington State,5005,111,5
Washington State,5006,111,6
Washington State,5007,111,7
Washington State,5008,111,8
Washington State,5009,111,9
Washington State,5010,111,10
Washington State,5011,111,11
Washington State,5012,111,12
Washington State,5013,111,13
Washington State,5014,111,14
Washington State,5015,111,15
Washington State,5016,111,16
Washington State,5017,111,17
Washington State,5018,111,18
Washington State,5019,111,19
Weber State,5020,204,0
Weber State,5021,204,1
Weber State,5022,204,2
Weber State,5023,204,3
Weber State,5024,204,4
Weber State,5025,204,5
Weber State,5026,204,6
Weber State,5027,204,7
Weber State,5028,204,8
Weber State,5029,204,9
Weber State,5030,204,10
Weber State,5031,204,11
Weber State,5032,204,12
Weber State,5033,204,13
Weber State,5034,204,14
Weber State,5035,204,15
Weber State,5036,204,16
Weber State,5037,204,17
Weber State,5038,204,18
Weber State,5039,204,19
West Virginia,5040,112,0
West Virginia,5041,112,1
West Virginia,5042,112,2
West Virginia,5043,112,3
West Virginia,5044,112,4
West Virginia,5045,112,5
West Virginia,5046,112,6
West Virginia,5047,112,7
West Virginia,5048,112,8
West Virginia,5049,112,9
West Virginia,5050,112,10
West Virginia,5051,112,11
West Virginia,5052,112,12
West Virginia,5053,112,13
West Virginia,5054,112,14
West Virginia,5055,112,15
West Virginia,5056,112,16
West Virginia,5057,112,17
West Virginia,5058,112,18
West Virginia,5059,112,19
Western Carolina,5060,195,0
Western Carolina,5061,195,1
Western Carolina,5062,195,2
Western Carolina,5063,195,3
Western Carolina,5064,195,4
Western Carolina,5065,195,5
Western Carolina,5066,195,6
Western Carolina,5067,195,7
Western Carolina,5068,195,8
Western Carolina,5069,195,9
Western Carolina,5070,195,10
Western Carolina,5071,195,11
Western Carolina,5072,195,12
Western Carolina,5073,195,13
Western Carolina,5074,195,14
Western Carolina,5075,195,15
Western Carolina,5076,195,16
Western Carolina,5077,195,17
Western Carolina,5078,195,18
Western Carolina,5079,195,19
Western Illinois,5080,210,0
Western Illinois,5081,210,1
Western Illinois,5082,210,2
Western Illinois,5083,210,3
Western Illinois,5084,210,4
Western Illinois,5085,210,5
Western Illinois,5086,210,6
Western Illinois,5087,210,7
Western Illinois,5088,210,8
Western Illinois,5089,210,9
Western Illinois,5090,210,10
Western Illinois,5091,210,11
Western Illinois,5092,210,12
Western Illinois,5093,210,13
Western Illinois,5094,210,14
Western Illinois,5095,210,15
Western Illinois,5096,210,16
Western Illinois,5097,210,17
Western Illinois,5098,210,18
Western Illinois,5099,210,19
Western Kentucky,5100,211,0
Western Kentucky,5101,211,1
Western Kentucky,5102,211,2
Western Kentucky,5103,211,3
Western Kentucky,5104,211,4
Western Kentucky,5105,211,5
Western Kentucky,5106,211,6
Western Kentucky,5107,211,7
Western Kentucky,5108,211,8
Western Kentucky,5109,211,9
Western Kentucky,5110,211,10
Western Kentucky,5111,211,11
Western Kentucky,5112,211,12
Western Kentucky,5113,211,13
Western Kentucky,5114,211,14
Western Kentucky,5115,211,15
Western Kentucky,5116,211,16
Western Kentucky,5117,211,17
Western Kentucky,5118,211,18
Western Kentucky,5119,211,19
Western Michigan,5120,113,0
Western Michigan,5121,113,1
Western Michigan,5122,113,2
Western Michigan,5123,113,3
Western Michigan,5124,113,4
Western Michigan,5125,113,5
Western Michigan,5126,113,6
Western Michigan,5127,113,7
Western Michigan,5128,113,8
Western Michigan,5129,113,9
Western Michigan,5130,113,10
Western Michigan,5131,113,11
Western Michigan,5132,113,12
Western Michigan,5133,113,13
Western Michigan,5134,113,14
Western Michigan,5135,113,15
Western Michigan,5136,113,16
Western Michigan,5137,113,17
Western Michigan,5138,113,18
Western Michigan,5139,113,19
William and Mary,5140,187,0
William and Mary,5141,187,1
William and Mary,5142,187,2
William and Mary,5143,187,3
William and Mary,5144,187,4
William and Mary,5145,187,5
William and Mary,5146,187,6
William and Mary,5147,187,7
William and Mary,5148,187,8
William and Mary,5149,187,9
William and Mary,5150,187,10
William and Mary,5151,187,11
William and Mary,5152,187,12
William and Mary,5153,187,13
William and Mary,5154,187,14
William and Mary,5155,187,15
William and Mary,5156,187,16
William and Mary,5157,187,17
William and Mary,5158,187,18
William and Mary,5159,187,19
Wisconsin,5160,114,0
Wisconsin,5161,114,1
Wisconsin,5162,114,2
Wisconsin,5163,114,3
Wisconsin,5164,114,4
Wisconsin,5165,114,5
Wisconsin,5166,114,6
Wisconsin,5167,114,7
Wisconsin,5168,114,8
Wisconsin,5169,114,9
Wisconsin,5170,114,10
Wisconsin,5171,114,11
Wisconsin,5172,114,12
Wisconsin,5173,114,13
Wisconsin,5174,114,14
Wisconsin,5175,114,15
Wisconsin,5176,114,16
Wisconsin,5177,114,17
Wisconsin,5178,114,18
Wisconsin,5179,114,19
Wofford,5180,196,0
Wofford,5181,196,1
Wofford,5182,196,2
Wofford,5183,196,3
Wofford,5184,196,4
Wofford,5185,196,5
Wofford,5186,196,6
Wofford,5187,196,7
Wofford,5188,196,8
Wofford,5189,196,9
Wofford,5190,196,10
Wofford,5191,196,11
Wofford,5192,196,12
Wofford,5193,196,13
Wofford,5194,196,14
Wofford,5195,196,15
Wofford,5196,196,16
Wofford,5197,196,17
Wofford,5198,196,18
Wofford,5199,196,19
Wyoming,5200,115,0
Wyoming,5201,115,1
Wyoming,5202,115,2
Wyoming,5203,115,3
Wyoming,5204,115,4
Wyoming,5205,115,5
Wyoming,5206,115,6
Wyoming,5207,115,7
Wyoming,5208,115,8
Wyoming,5209,115,9
Wyoming,5210,115,10
Wyoming,5211,115,11
Wyoming,5212,115,12
Wyoming,5213,115,13
Wyoming,5214,115,14
Wyoming,5215,115,15
Wyoming,5216,115,16
Wyoming,5217,115,17
Wyoming,5218,115,18
Wyoming,5219,115,19
Yale,5220,142,0
Yale,5221,142,1
Yale,5222,142,2
Yale,5223,142,3
Yale,5224,142,4
Yale,5225,142,5
Yale,5226,142,6
Yale,5227,142,7
Yale,5228,142,8
Yale,5229,142,9
Yale,5230,142,10
Yale,5231,142,11
Yale,5232,142,12
Yale,5233,142,13
Yale,5234,142,14
Yale,5235,142,15
Yale,5236,142,16
Yale,5237,142,17
Yale,5238,142,18
Yale,5239,142,19
Youngstown State,5240,212,0
Youngstown State,5241,212,1
Youngstown State,5242,212,2
Youngstown State,5243,212,3
Youngstown State,5244,212,4
Youngstown State,5245,212,5
Youngstown State,5246,212,6
Youngstown State,5247,212,7
Youngstown State,5248,212,8
Youngstown State,5249,212,9
Youngstown State,5250,212,10
Youngstown State,5251,212,11
Youngstown State,5252,212,12
Youngstown State,5253,212,13
Youngstown State,5254,212,14
Youngstown State,5255,212,15
Youngstown State,5256,212,16
Youngstown State,5257,212,17
Youngstown State,5258,212,18
Youngstown State,5259,212,19
Kennesaw State,12,249,0
Kennesaw State,13,249,1
